name,artist,html,dbscan_cluster,playlist_name
Stone the Crow                                                                                                                                                                   ,DOWN                                            ,https://open.spotify.com/track/7DuRbuweGD2cpGN74cpPAF,0,High Energy Hits
Dying in Your Arms                                                                                                                                                               ,Trivium                                         ,https://open.spotify.com/track/0dzMcLqdF9NnNT3CgXJ5XG,0,High Energy Hits
Only for the Weak                                                                                                                                                                ,In Flames                                       ,https://open.spotify.com/track/03zYFtluA21jFWQVPMbUYO,0,High Energy Hits
All Mine                                                                                                                                                                         ,Kanye West                                      ,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF,0,High Energy Hits
I Love My Bitch                                                                                                                                                                  ,Busta Rhymes                                    ,https://open.spotify.com/track/3ln8p5gPbLGJQddjD1rdgA,0,High Energy Hits
Da Rockwilder                                                                                                                                                                    ,Method Man                                      ,https://open.spotify.com/track/5ltdcgEflWut0osW0ZzLhM,0,High Energy Hits
Waterloo Sunset - Stereo Mix                                                                                                                                                     ,The Kinks                                       ,https://open.spotify.com/track/6i6vTovzDTGf6AQp96YwZK,0,High Energy Hits
I Heard It Through The Grapevine                                                                                                                                                 ,Marvin Gaye                                     ,https://open.spotify.com/track/1tqT6DhmsrtQgyCKUwotiw,0,High Energy Hits
Dancing In The Street - Single Version                                                                                                                                           ,Martha Reeves & The Vandellas                   ,https://open.spotify.com/track/32k7kVzz4SpmI7Q5xI856l,0,High Energy Hits
"Lay, Lady, Lay                                                                                                                                                                 ",Bob Dylan                                       ,https://open.spotify.com/track/4uYwlMp841PLJmj1gJJwIq,0,High Energy Hits
Good Vibrations - Remastered 2001                                                                                                                                                ,The Beach Boys                                  ,https://open.spotify.com/track/2oF7FZHIJbzjeEXZ3D0Ku4,0,High Energy Hits
California Dreamin' - Single Version                                                                                                                                             ,The Mamas & The Papas                           ,https://open.spotify.com/track/077PiyK3YgRlnlwhtAUBp7,0,High Energy Hits
God Only Knows - Mono / 1997 Remastered                                                                                                                                          ,The Beach Boys                                  ,https://open.spotify.com/track/6iGU74CwXuT4XVepjc9Emf,0,High Energy Hits
Sunny Afternoon - Mono Mix                                                                                                                                                       ,The Kinks                                       ,https://open.spotify.com/track/0DQqzCHlPyKQXfF8uL01SI,0,High Energy Hits
Bus Stop                                                                                                                                                                         ,The Hollies                                     ,https://open.spotify.com/track/5rVj0WJEGMO0WQeX9GG4kh,0,High Energy Hits
Scared to Be Lonely                                                                                                                                                              ,Martin Garrix                                   ,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,0,High Energy Hits
Delilah                                                                                                                                                                          ,Tom Jones                                       ,https://open.spotify.com/track/2v8B8d17Xxu9uLU5sNiHSL,0,High Energy Hits
"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack                                                                                                                        ",Bee Gees                                        ,https://open.spotify.com/track/4t0Pj3iBnSCZv5pDEPNmzG,0,High Energy Hits
"Signed, Sealed, Delivered (I'm Yours)                                                                                                                                          ",Stevie Wonder                                   ,https://open.spotify.com/track/3M5eeHXgG4VplKNcsBC8Dj,0,High Energy Hits
You Ain't Seen Nothing Yet                                                                                                                                                       ,Bachman-Turner Overdrive                        ,https://open.spotify.com/track/0HOrDVS349XFcpCYsO2hAP,0,High Energy Hits
Long Train Runnin'                                                                                                                                                               ,The Doobie Brothers                             ,https://open.spotify.com/track/4nXkbcTj3nyww1cHkw5RAP,0,High Energy Hits
Crocodile Rock                                                                                                                                                                   ,Elton John                                      ,https://open.spotify.com/track/6WCeFNVAXUtNczb7lqLiZU,0,High Energy Hits
It's Too Late                                                                                                                                                                    ,Carole King                                     ,https://open.spotify.com/track/4etJ8NpS7YJ6vViV2UEJit,0,High Energy Hits
What a Fool Believes                                                                                                                                                             ,The Doobie Brothers                             ,https://open.spotify.com/track/2yBVeksU2EtrPJbTu4ZslK,0,High Energy Hits
The Air That I Breathe - 2008 Remaster                                                                                                                                           ,The Hollies                                     ,https://open.spotify.com/track/6yLIqXX9edg1x0HZS7cZEv,0,High Energy Hits
Moondance - 2013 Remaster                                                                                                                                                        ,Van Morrison                                    ,https://open.spotify.com/track/683b4ikwa62JevCjwrmfg6,0,High Energy Hits
American Pie                                                                                                                                                                     ,Don McLean                                      ,https://open.spotify.com/track/1fDsrQ23eTAVFElUMaf38X,0,High Energy Hits
Ferry Cross the Mersey - Stereo; 1997 Remaster                                                                                                                                   ,Gerry & The Pacemakers                          ,https://open.spotify.com/track/3NFScsiDPfCzKgQQUL0674,0,High Energy Hits
Midnight Train to Georgia                                                                                                                                                        ,Gladys Knight & The Pips                        ,https://open.spotify.com/track/7MF7QAodbGzNYav5ZfIhAY,0,High Energy Hits
What Becomes Of The Brokenhearted                                                                                                                                                ,Jimmy Ruffin                                    ,https://open.spotify.com/track/7Bvap2GAW2DAyZ7EVUJpMO,0,High Energy Hits
"Reach Out, I'll Be There                                                                                                                                                       ",Four Tops                                       ,https://open.spotify.com/track/3zA42VIIrkVc2OkgUENTa5,0,High Energy Hits
hot girl bummer                                                                                                                                                                  ,blackbear                                       ,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,0,High Energy Hits
DJ Got Us Fallin' In Love                                                                                                                                                        ,Usher                                           ,https://open.spotify.com/track/5tXyNhNcsnn7HbcABntOSf,0,High Energy Hits
I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne)                                                                                                                          ,Netsky                                          ,https://open.spotify.com/track/5pzeevBDvU6GVXqUKoiYDX,0,High Energy Hits
Shake It Off                                                                                                                                                                     ,Taylor Swift                                    ,https://open.spotify.com/track/4461iENdKgtUYpveYwIarD,0,High Energy Hits
Sucker                                                                                                                                                                           ,Jonas Brothers                                  ,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,0,High Energy Hits
Want to Want Me                                                                                                                                                                  ,Jason Derulo                                    ,https://open.spotify.com/track/0HFx7PLqzGxSfN59j3UHmR,0,High Energy Hits
Stop This Flame                                                                                                                                                                  ,Celeste                                         ,https://open.spotify.com/track/1bObrsJGW0UCIGZkvnDqbe,0,High Energy Hits
Temperature                                                                                                                                                                      ,Sean Paul                                       ,https://open.spotify.com/track/0k2GOhqsrxDTAbFFSdNJjT,0,High Energy Hits
All Day And Night                                                                                                                                                                ,Jax Jones                                       ,https://open.spotify.com/track/33CfD8UkDEcSdAP9j4QpUY,0,High Energy Hits
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)                                                                                                               ",benny blanco                                    ,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,0,High Energy Hits
Polaroid                                                                                                                                                                         ,Jonas Blue                                      ,https://open.spotify.com/track/1wsLHgXJ4SKIfd5ePSX1hD,0,High Energy Hits
Sayonara                                                                                                                                                                         ,BEAUZ                                           ,https://open.spotify.com/track/0GusQ8k0CXS3DLPz5pvzy8,0,High Energy Hits
Harder (with Bebe Rexha)                                                                                                                                                         ,Jax Jones                                       ,https://open.spotify.com/track/5ieQrVW2U70NFMg28mzlqC,0,High Energy Hits
Wiggle (feat. Snoop Dogg)                                                                                                                                                        ,Jason Derulo                                    ,https://open.spotify.com/track/2sLwPnIP3CUVmIuHranJZU,0,High Energy Hits
My House                                                                                                                                                                         ,Flo Rida                                        ,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,0,High Energy Hits
Viva La Vida                                                                                                                                                                     ,Coldplay                                        ,https://open.spotify.com/track/5S6pYZD8WH3OQapDHTDM9M,0,High Energy Hits
What the World Needs Now Is Love                                                                                                                                                 ,Dionne Warwick                                  ,https://open.spotify.com/track/4GipxMgLhzh1cFW5U1HH6t,0,High Energy Hits
Party In The U.S.A.                                                                                                                                                              ,Miley Cyrus                                     ,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr,0,High Energy Hits
Baby I Need Your Loving                                                                                                                                                          ,Four Tops                                       ,https://open.spotify.com/track/3aCbwWCYCT3MJjZeUnlcp4,0,High Energy Hits
A World Without Love                                                                                                                                                             ,Peter And Gordon                                ,https://open.spotify.com/track/4NNK7IAziJkwbXEFXCAkQv,0,High Energy Hits
You Don't Have To Say You Love Me                                                                                                                                                ,Dusty Springfield                               ,https://open.spotify.com/track/1uLwVWTOpMqNkBsjpR1WB8,0,High Energy Hits
Louie Louie                                                                                                                                                                      ,The Kingsmen                                    ,https://open.spotify.com/track/0iA3xXSkSCiJywKyo1UKjQ,0,High Energy Hits
Listen to the Music                                                                                                                                                              ,The Doobie Brothers                             ,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5,0,High Energy Hits
Ain't No Sunshine                                                                                                                                                                ,Bill Withers                                    ,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt,0,High Energy Hits
How Deep Is Your Love                                                                                                                                                            ,Bee Gees                                        ,https://open.spotify.com/track/2JoZzpdeP2G6Csfdq5aLXP,0,High Energy Hits
Fever                                                                                                                                                                            ,Peggy Lee                                       ,https://open.spotify.com/track/2CeqxyOZEyiL6pTDYZ9gPH,0,High Energy Hits
Just In Time - Remastered/1998                                                                                                                                                   ,Dean Martin                                     ,https://open.spotify.com/track/1UzlJGnPQLCIDAHuKSjQQT,0,High Energy Hits
"See You Later, Alligator                                                                                                                                                       ",Bill Haley & His Comets                         ,https://open.spotify.com/track/1s4hyUFWmLWiAamsclb4xA,0,High Energy Hits
"Hallelujah, I Love Her So                                                                                                                                                      ",Ray Charles                                     ,https://open.spotify.com/track/5P11rW6aJErF37MTfRZS31,0,High Energy Hits
Autumn in New York - 2003 Remastered Version                                                                                                                                     ,Billie Holiday                                  ,https://open.spotify.com/track/5y3gqKswDeU8pJ878YFPUy,0,High Energy Hits
Smile                                                                                                                                                                            ,Nat King Cole                                   ,https://open.spotify.com/track/1oDCK7PW72XEZ1pE5rh87A,0,High Energy Hits
Grizzled Finale                                                                                                                                                                  ,Benediction                                     ,https://open.spotify.com/track/53MkfoPvy5HElIaEcMZfDp,0,High Energy Hits
You Send Me                                                                                                                                                                      ,Sam Cooke                                       ,https://open.spotify.com/track/7fPOOCejoBt3dIm6UcEdm8,0,High Energy Hits
How Do You Sleep?                                                                                                                                                                ,Sam Smith                                       ,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,0,High Energy Hits
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998                                                                                                                               ,Dean Martin                                     ,https://open.spotify.com/track/5OkKOkdVTKFrYi6GWXkMzR,0,High Energy Hits
"Goodnite, It's Time to Go (Goodnight Sweetheart, Goodnight)                                                                                                                    ",The Spaniels                                    ,https://open.spotify.com/track/50meIWPMuhYgQSXfSsUvtI,0,High Energy Hits
I Get A Kick Out Of You                                                                                                                                                          ,Frank Sinatra                                   ,https://open.spotify.com/track/3mKdw0slI6wmnb1FBrvwn2,0,High Energy Hits
Sorry                                                                                                                                                                            ,Justin Bieber                                   ,https://open.spotify.com/track/2GpHJb7xGNBaIDTrBxjIu6,0,High Energy Hits
"Love Me Like You Do - From ""Fifty Shades Of Grey""                                                                                                                            ",Ellie Goulding                                  ,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068,0,High Energy Hits
Treat You Better                                                                                                                                                                 ,Shawn Mendes                                    ,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,0,High Energy Hits
How We Do                                                                                                                                                                        ,The Game                                        ,https://open.spotify.com/track/6mZcNu9i8uhOYMiEAyEx81,0,High Energy Hits
Ayo Technology                                                                                                                                                                   ,50 Cent                                         ,https://open.spotify.com/track/6A6am7JK6SNzIKOGlU53sw,0,High Energy Hits
Lose Control (feat. Ciara & Fat Man Scoop)                                                                                                                                       ,Missy Elliott                                   ,https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI,0,High Energy Hits
Dangerous                                                                                                                                                                        ,Ying Yang Twins                                 ,https://open.spotify.com/track/7HhR1L61r3Z3PMWRRJSDHe,0,High Energy Hits
Agua De Beber                                                                                                                                                                    ,Astrud Gilberto                                 ,https://open.spotify.com/track/4SSADZr3VsQeoqNbjLXw8W,0,High Energy Hits
Lá Vem O Brasil Descendo A Ladeira                                                                                                                                               ,Moraes Moreira                                  ,https://open.spotify.com/track/184vQULG1zx0OOH25Sa6C5,0,High Energy Hits
Wonderful! Wonderful! (with Ray Conniff & His Orchestra & Chorus) - Single Version                                                                                               ,Johnny Mathis                                   ,https://open.spotify.com/track/5bDVkMLsBJgNL3eejUhBKF,0,High Energy Hits
Teach Me Tonight                                                                                                                                                                 ,Dinah Washington                                ,https://open.spotify.com/track/0Rk9byjmZksAJX15onGns5,0,High Energy Hits
Jailhouse Rock                                                                                                                                                                   ,Elvis Presley                                   ,https://open.spotify.com/track/4gphxUgq0JSFv2BCLhNDiE,0,High Energy Hits
(‘Til) I Kissed You                                                                                                                                                              ,The Everly Brothers                             ,https://open.spotify.com/track/1vVY5vd4kowd70TdTuEjfV,0,High Energy Hits
Easy                                                                                                                                                                             ,Commodores                                      ,https://open.spotify.com/track/0wtHjEAzLYYyGuk2WtpGwS,0,High Energy Hits
"Mrs. Robinson - From ""The Graduate"" Soundtrack                                                                                                                               ",Simon & Garfunkel                               ,https://open.spotify.com/track/0iOZM63lendWRTTeKhZBSC,0,High Energy Hits
Ain't No Mountain High Enough                                                                                                                                                    ,Marvin Gaye                                     ,https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR,0,High Energy Hits
Oh! Carol                                                                                                                                                                        ,Neil Sedaka                                     ,https://open.spotify.com/track/1VI29k31nGdasgJ8BBpPu8,0,High Energy Hits
Come Go With Me                                                                                                                                                                  ,The Del-Vikings                                 ,https://open.spotify.com/track/4IYyGIbMS5ZkxDXGfPIrXr,0,High Energy Hits
Beyond the Sea                                                                                                                                                                   ,Bobby Darin                                     ,https://open.spotify.com/track/3KzgdYUlqV6TOG7JCmx2Wg,0,High Energy Hits
Jambalaya (On The Bayou)                                                                                                                                                         ,Fats Domino                                     ,https://open.spotify.com/track/1slMt4LizkO9dVcMZItJ1O,0,High Energy Hits
Mack the Knife                                                                                                                                                                   ,Bobby Darin                                     ,https://open.spotify.com/track/3E5ndyOfO6vFDEIE42HA8o,0,High Energy Hits
Level of Concern                                                                                                                                                                 ,Twenty One Pilots                               ,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,0,High Energy Hits
Take This Ride                                                                                                                                                                   ,Vigiland                                        ,https://open.spotify.com/track/1bjd4UgjnK5hedJJKmi3YP,0,High Energy Hits
Berekerê - Voice                                                                                                                                                                 ,Geraldo Azevedo                                 ,https://open.spotify.com/track/4tJ1bFWFJ6teL8hTObeXC4,0,High Energy Hits
Nightmare                                                                                                                                                                        ,Halsey                                          ,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,0,High Energy Hits
Bumpy Ride                                                                                                                                                                       ,Mohombi                                         ,https://open.spotify.com/track/0tBRo4P60DgKmg4jt48upm,0,High Energy Hits
Sola                                                                                                                                                                             ,Luis Fonsi                                      ,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO,0,High Energy Hits
Moves Like Jagger - Radio Edit                                                                                                                                                   ,Maroon 5                                        ,https://open.spotify.com/track/7Cux7dkU6orCBN4Cu5mVwk,0,High Energy Hits
Hollaback Girl                                                                                                                                                                   ,Gwen Stefani                                    ,https://open.spotify.com/track/0eqH0ALoDQevq59YcQ53KE,0,High Energy Hits
Mi Gente (feat. Beyoncé)                                                                                                                                                         ,J Balvin                                        ,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw,0,High Energy Hits
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit                                                                                                                  ,Daft Punk                                       ,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,0,High Energy Hits
Say My Name                                                                                                                                                                      ,Destiny's Child                                 ,https://open.spotify.com/track/2gSyc23Hua25fqSFpgAh6W,0,High Energy Hits
Pony                                                                                                                                                                             ,Ginuwine                                        ,https://open.spotify.com/track/6mz1fBdKATx6qP4oP1I65G,0,High Energy Hits
Summertime Blues                                                                                                                                                                 ,Eddie Cochran                                   ,https://open.spotify.com/track/1ZWIQXfAquWtLDK5aOUczS,0,High Energy Hits
Great Balls Of Fire                                                                                                                                                              ,Jerry Lee Lewis                                 ,https://open.spotify.com/track/3YmELj8vHY6mKIzphgtQlM,0,High Energy Hits
Policeman - Radio Edit                                                                                                                                                           ,Eva Simons                                      ,https://open.spotify.com/track/70dj3uEzmhUmGK3M0amaup,0,High Energy Hits
"Carmen / Act 2: Toreador Song: ""Votre toast, je peux vous le rendre"" (from Carmen / Act 2)                                                                                   ",Georges Bizet                                   ,https://open.spotify.com/track/0BcbSvjOZ9dUDmXAcnqmeO,0,High Energy Hits
Magic Moments                                                                                                                                                                    ,Perry Como                                      ,https://open.spotify.com/track/4M1wetsQ0kt4WjAsFRPSfE,0,High Energy Hits
Clandestino                                                                                                                                                                      ,Chico César                                     ,https://open.spotify.com/track/6pugaRBHKXcCN9Lq0xJjg9,0,High Energy Hits
California Dreamin' - Remastered                                                                                                                                                 ,Bobby Womack                                    ,https://open.spotify.com/track/3ChKtS6fpy2XrLnT60meKq,0,High Energy Hits
A New Error                                                                                                                                                                      ,Moderat                                         ,https://open.spotify.com/track/6OGRM4MAOlyOdhHuX0OJ6P,0,High Energy Hits
Across 110th Street - Original                                                                                                                                                   ,Bobby Womack                                    ,https://open.spotify.com/track/637TZlQOtAmR1qP8CZuT8R,0,High Energy Hits
Cafe de flore                                                                                                                                                                    ,Doctor Rockit                                   ,https://open.spotify.com/track/2yuiqP0DwTOXB8lOibssms,0,High Energy Hits
Todo es Mentira                                                                                                                                                                  ,Albert Pla & Pascal Comelade                    ,https://open.spotify.com/track/54mosuwsjKGx59Ga5y6zbz,0,High Energy Hits
Gallo Rojo                                                                                                                                                                       ,Refree                                          ,https://open.spotify.com/track/3Eo7gYxGRMlwUgZVN2OYZw,0,High Energy Hits
However Many Takes it Takes                                                                                                                                                      ,Vandaveer                                       ,https://open.spotify.com/track/3DfN5GaNQJuzHFXWbWZpxA,0,High Energy Hits
Something About Us                                                                                                                                                               ,Daft Punk                                       ,https://open.spotify.com/track/1NeLwFETswx8Fzxl2AFl91,0,High Energy Hits
Fever Boy                                                                                                                                                                        ,FEMME                                           ,https://open.spotify.com/track/19I1fV3onSGEWPh2kgTbQB,0,High Energy Hits
Sort Of Revolution                                                                                                                                                               ,Fink                                            ,https://open.spotify.com/track/6WxHYIG5AQSLOtZmKaBWHV,0,High Energy Hits
Mina Do Condomínio                                                                                                                                                               ,Seu Jorge                                       ,https://open.spotify.com/track/27UvjEKY0j5l2kiuMCHaE1,0,High Energy Hits
Homens                                                                                                                                                                           ,Manu Chao                                       ,https://open.spotify.com/track/4WAdzFPrvnq77ZS7woIkfv,0,High Energy Hits
Se eu quiser falar com Deus - Ao vivo                                                                                                                                            ,Gilberto Gil                                    ,https://open.spotify.com/track/7juNpUD2eKlSPBTdgr8EGC,0,High Energy Hits
Get Out Of Town                                                                                                                                                                  ,Caetano Veloso                                  ,https://open.spotify.com/track/3ZQ4ImZjzOWCgyz6mBEHnj,0,High Energy Hits
There Is An End                                                                                                                                                                  ,Craig James Fox                                 ,https://open.spotify.com/track/5jfTIrmADLt0seRX9rwtKq,0,High Energy Hits
Far From Any Road                                                                                                                                                                ,The Handsome Family                             ,https://open.spotify.com/track/5cq7IxxCTwE1c58ckgELsc,0,High Energy Hits
Shadows                                                                                                                                                                          ,Au Revoir Simone                                ,https://open.spotify.com/track/3tpkutDbpsa2P09FNNlnmt,0,High Energy Hits
Warm Shadow                                                                                                                                                                      ,Fink                                            ,https://open.spotify.com/track/3jWwXvWrJ1eFPCUrXJdR3E,0,High Energy Hits
Guns Of Brixton                                                                                                                                                                  ,Nouvelle Vague                                  ,https://open.spotify.com/track/57byua1wdKVH3DM7qRoQ6l,0,High Energy Hits
This Is Not A Love Song                                                                                                                                                          ,Nouvelle Vague                                  ,https://open.spotify.com/track/3peV3NsLuIUeOEh3Q4TuAH,0,High Energy Hits
Sushi                                                                                                                                                                            ,Cocoon                                          ,https://open.spotify.com/track/1cXPkN2uKjwWRPhtssrRLX,0,High Energy Hits
Zamba Del Carnaval                                                                                                                                                               ,Pedro Aznar                                     ,https://open.spotify.com/track/3NNRdQduyl3MzJQE1chyRb,0,High Energy Hits
Reunite                                                                                                                                                                          ,Isbells                                         ,https://open.spotify.com/track/3FZp9Dzst1a9cnVJuxxtvH,0,High Energy Hits
De Mi Esperanza                                                                                                                                                                  ,Jorge Cafrune                                   ,https://open.spotify.com/track/5XqXlrZLx0xPN5gSsfWPYF,0,High Energy Hits
Zamba del carnaval                                                                                                                                                               ,Lorena Astudillo & Daniel Maza                  ,https://open.spotify.com/track/1Hfgps1Nri40uQ8gS2AGLZ,0,High Energy Hits
7 rings                                                                                                                                                                          ,Ariana Grande                                   ,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,0,High Energy Hits
Let Me Down Slowly                                                                                                                                                               ,Alec Benjamin                                   ,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,0,High Energy Hits
Roar                                                                                                                                                                             ,Katy Perry                                      ,https://open.spotify.com/track/27tNWlhdAryQY04Gb2ZhUI,0,High Energy Hits
Send My Love (To Your New Lover)                                                                                                                                                 ,Adele                                           ,https://open.spotify.com/track/3KZcrZ36LW9RnChK1iIkth,0,High Energy Hits
Glad You Came                                                                                                                                                                    ,The Wanted                                      ,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj,0,High Energy Hits
Sucker                                                                                                                                                                           ,Jonas Brothers                                  ,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,0,High Energy Hits
What Do You Mean?                                                                                                                                                                ,Justin Bieber                                   ,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs,0,High Energy Hits
Lush Life                                                                                                                                                                        ,Zara Larsson                                    ,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,0,High Energy Hits
Shape of You                                                                                                                                                                     ,Ed Sheeran                                      ,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,0,High Energy Hits
New Rules                                                                                                                                                                        ,Dua Lipa                                        ,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,0,High Energy Hits
Something Just Like This                                                                                                                                                         ,The Chainsmokers                                ,https://open.spotify.com/track/1dNIEtp7AY3oDAKCGg2XkH,0,High Energy Hits
Beautiful People (feat. Khalid)                                                                                                                                                  ,Ed Sheeran                                      ,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97,0,High Energy Hits
The Rhythm of the Night                                                                                                                                                          ,Corona                                          ,https://open.spotify.com/track/0ofMkI3jzmGCElAOgOLeo3,0,High Energy Hits
Weird Summer                                                                                                                                                                     ,The Zephyr Bones                                ,https://open.spotify.com/track/5MJ8GXfwO3vHEZ4SGLKLY4,0,High Energy Hits
Rebel Rebel                                                                                                                                                                      ,Seu Jorge                                       ,https://open.spotify.com/track/0gwNAMVAXRvERlC16eZXyA,0,High Energy Hits
Ain't No Sunshine                                                                                                                                                                ,Nancy Sinatra                                   ,https://open.spotify.com/track/2XTaMoUqPlJL8PLQnVNvlD,0,High Energy Hits
The Dress Looks Nice on You                                                                                                                                                      ,Sufjan Stevens                                  ,https://open.spotify.com/track/0oEyXbHhtUBqKdKHewG8Cn,0,High Energy Hits
Bonatology                                                                                                                                                                       ,Richard Bona                                    ,https://open.spotify.com/track/6TaKGAOEsoPz2Uu0HLUhKX,0,High Energy Hits
